group,ratio,k,k_actual,prompt_id,delta_gt_score_signed
std_imp_asc,0.5,72,72,150,-0.018544147416832857
std_imp_asc,0.5,72,72,151,2.88771379928221e-05
std_imp_asc,0.5,72,72,152,-0.03848454626859166
std_imp_asc,0.5,72,72,153,4.701961006503552e-05
std_imp_asc,0.5,72,72,154,-0.04924477253734949
std_imp_asc,0.5,72,72,155,-7.988957804627717e-06
std_imp_asc,0.5,72,72,156,-0.09155115510807832
std_imp_asc,0.5,72,72,157,3.369704518263461e-05
std_imp_asc,0.5,72,72,158,2.8877306249341927e-05
std_imp_asc,0.5,72,72,159,-1.380231242364971e-05
std_imp_asc,0.5,72,72,160,4.806883225683123e-06
std_imp_asc,0.5,72,72,161,-1.795028401829768e-05
std_imp_asc,0.5,72,72,162,1.7234146071132272e-05
std_imp_asc,0.5,72,72,163,1.6369167497032322e-06
std_imp_asc,0.5,72,72,164,5.439570941234706e-05
std_imp_asc,0.5,72,72,165,-0.032479170951802416
std_imp_asc,0.5,72,72,166,1.505275213276036e-05
std_imp_asc,0.5,72,72,167,4.4757744944945443e-05
std_imp_asc,0.5,72,72,168,-1.9743145458051004e-05
std_imp_asc,0.5,72,72,169,4.80644575873157e-06
std_imp_asc,0.5,72,72,170,4.237589018885046e-05
std_imp_asc,0.5,72,72,171,8.623409485153388e-06
std_imp_asc,0.5,72,72,172,-1.2002192306681536e-05
std_imp_asc,0.5,72,72,173,-0.06456271598926833
std_imp_asc,0.5,72,72,174,1.7936117728822865e-05
std_imp_asc,0.5,72,72,175,9.387722457177006e-06
std_imp_asc,0.5,72,72,176,-0.04579213527813408
std_imp_asc,0.5,72,72,177,-2.0718742234748788e-05
std_imp_asc,0.5,72,72,178,2.7695915377989877e-05
std_imp_asc,0.5,72,72,179,8.003618495422415e-05
std_imp_asc,0.5,72,72,180,-2.0718990526802372e-05
std_imp_asc,0.5,72,72,181,1.624222750251647e-05
std_imp_asc,0.5,72,72,182,1.697548941592686e-05
std_imp_asc,0.5,72,72,183,-9.34823947318364e-06
std_imp_asc,0.5,72,72,184,-0.02933056671099621
std_imp_asc,0.5,72,72,185,3.764107623283053e-05
std_imp_asc,0.5,72,72,186,-0.0822217952554638
std_imp_asc,0.5,72,72,187,-0.05317807354094839
std_imp_asc,0.5,72,72,188,3.257593107264256e-05
std_imp_asc,0.5,72,72,189,-1.0370270501880441e-05
std_imp_asc,0.5,72,72,190,2.499571201042272e-05
std_imp_asc,0.5,72,72,191,4.870508746535052e-06
std_imp_asc,0.5,72,72,192,5.418558430392295e-05
std_imp_asc,0.5,72,72,193,2.9995427212270442e-05
std_imp_asc,0.5,72,72,194,3.5214348827139474e-05
std_imp_asc,0.5,72,72,195,-1.8834203729056753e-05
std_imp_asc,0.5,72,72,196,-3.5969588680018205e-05
std_imp_asc,0.5,72,72,197,1.9073320800089277e-05
std_imp_asc,0.5,72,72,198,2.6421036636747885e-05
std_imp_asc,0.5,72,72,199,4.2261443923052866e-05
diag_zscore_asc,0.01,2,2,0,8.441639693046454e-06
diag_zscore_asc,0.01,2,2,1,-8.160977813531645e-07
diag_zscore_asc,0.01,2,2,2,-0.008766392973484471
diag_zscore_asc,0.01,2,2,3,-1.5652623915229924e-05
diag_zscore_asc,0.01,2,2,4,1.7173179003293626e-06
diag_zscore_asc,0.01,2,2,5,-3.7962554415571503e-06
diag_zscore_asc,0.01,2,2,6,8.441639693046454e-06
diag_zscore_asc,0.01,2,2,7,-4.754786459670868e-06
diag_zscore_asc,0.01,2,2,8,-0.007987062690062885
diag_zscore_asc,0.01,2,2,9,2.6589359549689107e-06
diag_zscore_asc,0.01,2,2,10,-2.7006408345187083e-06
diag_zscore_asc,0.01,2,2,11,-1.3212638805271126e-06
diag_zscore_asc,0.01,2,2,12,-0.008967420984845376
diag_zscore_asc,0.01,2,2,13,-1.976441126316786e-06
diag_zscore_asc,0.01,2,2,14,-2.3180527932709083e-06
diag_zscore_asc,0.01,2,2,15,-8.908164090826176e-06
diag_zscore_asc,0.01,2,2,16,-1.052313564287033e-06
diag_zscore_asc,0.01,2,2,17,-0.019734852174224216
diag_zscore_asc,0.01,2,2,18,1.994159902096726e-06
diag_zscore_asc,0.01,2,2,19,-4.120283847441897e-08
diag_zscore_asc,0.01,2,2,20,-4.5106553443474695e-06
diag_zscore_asc,0.01,2,2,21,-5.402471288107336e-07
diag_zscore_asc,0.01,2,2,22,-7.531775736424606e-06
diag_zscore_asc,0.01,2,2,23,1.09030406747479e-06
diag_zscore_asc,0.01,2,2,24,1.0985204426106066e-06
diag_zscore_asc,0.01,2,2,25,-6.677024430246092e-06
diag_zscore_asc,0.01,2,2,26,-9.734944796946365e-06
diag_zscore_asc,0.01,2,2,27,-2.4634100554976612e-06
diag_zscore_asc,0.01,2,2,28,9.850133210420609e-06
diag_zscore_asc,0.01,2,2,29,-0.009606434801753494
diag_zscore_asc,0.01,2,2,30,-4.7069679567357525e-06
diag_zscore_asc,0.01,2,2,31,-8.616906598035712e-06
diag_zscore_asc,0.01,2,2,32,-4.28799739893293e-06
diag_zscore_asc,0.01,2,2,33,-1.8604168872116134e-06
diag_zscore_asc,0.01,2,2,34,-4.4159132812637836e-06
diag_zscore_asc,0.01,2,2,35,-0.0031412836295885427
diag_zscore_asc,0.01,2,2,36,-1.0856761946342885e-05
diag_zscore_asc,0.01,2,2,37,-1.4521798220812343e-05
diag_zscore_asc,0.01,2,2,38,-0.010413795703243522
diag_zscore_asc,0.01,2,2,39,-0.004857217361859512
diag_zscore_asc,0.01,2,2,40,-7.312764864764176e-06
diag_zscore_asc,0.01,2,2,41,-7.3091750891762786e-06
diag_zscore_asc,0.01,2,2,42,-4.334548066253774e-06
diag_zscore_asc,0.01,2,2,43,9.201121429214254e-07
diag_zscore_asc,0.01,2,2,44,-0.006508964987006038
diag_zscore_asc,0.01,2,2,45,6.678974386886694e-07
diag_zscore_asc,0.01,2,2,46,1.7803004084271379e-06
diag_zscore_asc,0.01,2,2,47,-0.004595362784584722
diag_zscore_asc,0.01,2,2,48,-3.296829163446091e-06
diag_zscore_asc,0.01,2,2,49,1.2938926374772564e-07
diag_zscore_asc,0.01,2,2,50,-3.3766091291909106e-06
diag_zscore_asc,0.01,2,2,51,-6.3627703639213e-07
diag_zscore_asc,0.01,2,2,52,-0.010263108139952237
diag_zscore_asc,0.01,2,2,53,-5.402471288107336e-07
diag_zscore_asc,0.01,2,2,54,-3.7962554415571503e-06
diag_zscore_asc,0.01,2,2,55,3.023242243216373e-06
diag_zscore_asc,0.01,2,2,56,-5.759705345553812e-06
diag_zscore_asc,0.01,2,2,57,-0.009423378544397565
diag_zscore_asc,0.01,2,2,58,-9.204704838339239e-07
diag_zscore_asc,0.01,2,2,59,1.9098697521258146e-06
diag_zscore_asc,0.01,2,2,60,-0.005207179446188093
diag_zscore_asc,0.01,2,2,61,-0.0047933625265272894
diag_zscore_asc,0.01,2,2,62,-5.077313289802987e-06
diag_zscore_asc,0.01,2,2,63,-2.8334125090623274e-06
diag_zscore_asc,0.01,2,2,64,-5.077313289802987e-06
diag_zscore_asc,0.01,2,2,65,-1.2522395991254598e-06
diag_zscore_asc,0.01,2,2,66,-7.60828515922185e-06
diag_zscore_asc,0.01,2,2,67,-1.8123593690688722e-05
diag_zscore_asc,0.01,2,2,68,-1.8123198969988152e-05
diag_zscore_asc,0.01,2,2,69,-2.8584263418451883e-06
diag_zscore_asc,0.01,2,2,70,1.7545398804941215e-06
diag_zscore_asc,0.01,2,2,71,-4.092642484465614e-06
diag_zscore_asc,0.01,2,2,72,-0.022788464840232336
diag_zscore_asc,0.01,2,2,73,-4.296512088330928e-06
diag_zscore_asc,0.01,2,2,74,-4.33494642493315e-06
diag_zscore_asc,0.01,2,2,75,3.15598208544543e-06
diag_zscore_asc,0.01,2,2,76,-7.30872943677241e-06
diag_zscore_asc,0.01,2,2,77,-1.0041182576969732e-05
diag_zscore_asc,0.01,2,2,78,-0.0025008310476550832
diag_zscore_asc,0.01,2,2,79,-1.8604168872116134e-06
diag_zscore_asc,0.01,2,2,80,-2.6380848794360645e-06
diag_zscore_asc,0.01,2,2,81,-1.2021674592688214e-05
diag_zscore_asc,0.01,2,2,82,-6.630127245443873e-06
diag_zscore_asc,0.01,2,2,83,1.9098697521258146e-06
diag_zscore_asc,0.01,2,2,84,-2.648256668180693e-06
diag_zscore_asc,0.01,2,2,85,-0.0031193008908303455
diag_zscore_asc,0.01,2,2,86,-0.004595247532961366
diag_zscore_asc,0.01,2,2,87,5.365640390664339e-06
diag_zscore_asc,0.01,2,2,88,-2.676871190487873e-06
diag_zscore_asc,0.01,2,2,89,-1.275385329790879e-06
diag_zscore_asc,0.01,2,2,90,-0.000149506587945325
diag_zscore_asc,0.01,2,2,91,-6.523455340357032e-06
diag_zscore_asc,0.01,2,2,92,-0.0038231432044995017
diag_zscore_asc,0.01,2,2,93,-1.0041182576969732e-05
diag_zscore_asc,0.01,2,2,94,-2.8026315703755245e-06
diag_zscore_asc,0.01,2,2,95,-2.7006408345187083e-06
diag_zscore_asc,0.01,2,2,96,6.678974386886694e-07
diag_zscore_asc,0.01,2,2,97,-3.613253284129314e-06
diag_zscore_asc,0.01,2,2,98,-4.063703272549901e-06
diag_zscore_asc,0.01,2,2,99,-2.458388735249173e-06
diag_zscore_asc,0.01,2,2,100,-0.0014278761227615178
diag_zscore_asc,0.01,2,2,101,2.921647137554828e-06
diag_zscore_asc,0.01,2,2,102,-9.246738045476377e-06
diag_zscore_asc,0.01,2,2,103,-0.010250809805029348
diag_zscore_asc,0.01,2,2,104,-0.00013325532199814916
diag_zscore_asc,0.01,2,2,105,-1.047050864144694e-05
diag_zscore_asc,0.01,2,2,106,-4.7069679567357525e-06
diag_zscore_asc,0.01,2,2,107,3.6285709938965738e-06
diag_zscore_asc,0.01,2,2,108,-2.375374606344849e-06
diag_zscore_asc,0.01,2,2,109,-3.3369933589710854e-06
diag_zscore_asc,0.01,2,2,110,-1.1931851076951716e-05
diag_zscore_asc,0.01,2,2,111,-2.80268068308942e-06
diag_zscore_asc,0.01,2,2,112,-1.2754908311762847e-06
diag_zscore_asc,0.01,2,2,113,-4.770078703586478e-06
diag_zscore_asc,0.01,2,2,114,4.130497472942807e-07
diag_zscore_asc,0.01,2,2,115,-4.136443749302998e-06
diag_zscore_asc,0.01,2,2,116,-0.0037617444613715634
diag_zscore_asc,0.01,2,2,117,-1.4818008821748663e-05
diag_zscore_asc,0.01,2,2,118,-9.688294994703028e-06
diag_zscore_asc,0.01,2,2,119,-4.136443749302998e-06
diag_zscore_asc,0.01,2,2,120,3.352985004312359e-06
diag_zscore_asc,0.01,2,2,121,3.428829586482607e-06
diag_zscore_asc,0.01,2,2,122,-8.907810297387186e-06
diag_zscore_asc,0.01,2,2,123,-2.458388735249173e-06
diag_zscore_asc,0.01,2,2,124,-0.012032593433104921
diag_zscore_asc,0.01,2,2,125,-4.063703272549901e-06
diag_zscore_asc,0.01,2,2,126,-0.009465563847697922
diag_zscore_asc,0.01,2,2,127,-0.0087061888880271
diag_zscore_asc,0.01,2,2,128,4.130497472942807e-07
diag_zscore_asc,0.01,2,2,129,-5.231919203652069e-06
diag_zscore_asc,0.01,2,2,130,2.483257958374452e-06
diag_zscore_asc,0.01,2,2,131,-1.2516315109678544e-05
diag_zscore_asc,0.01,2,2,132,-1.0428620953462087e-06
diag_zscore_asc,0.01,2,2,133,-6.039793333911803e-06
diag_zscore_asc,0.01,2,2,134,-0.009285115325837978
diag_zscore_asc,0.01,2,2,135,1.284029167436529e-06
diag_zscore_asc,0.01,2,2,136,-0.009489423504419392
diag_zscore_asc,0.01,2,2,137,-2.953469447675161e-06
diag_zscore_asc,0.01,2,2,138,-5.958299880148843e-07
diag_zscore_asc,0.01,2,2,139,-1.3519065760192461e-06
diag_zscore_asc,0.01,2,2,140,-6.14838700130349e-06
diag_zscore_asc,0.01,2,2,141,-9.48217166296672e-06
diag_zscore_asc,0.01,2,2,142,-9.418336048838682e-07
diag_zscore_asc,0.01,2,2,143,-0.009606434801753494
diag_zscore_asc,0.01,2,2,144,-0.0031192043679766357
diag_zscore_asc,0.01,2,2,145,-5.637539288727567e-06
diag_zscore_asc,0.01,2,2,146,-9.29897760215681e-06
diag_zscore_asc,0.01,2,2,147,8.294162398669869e-06
diag_zscore_asc,0.01,2,2,148,1.0070925782201812e-07
diag_zscore_asc,0.01,2,2,149,-2.6380848794360645e-06
diag_zscore_asc,0.01,2,2,150,-0.0031192043679766357
diag_zscore_asc,0.01,2,2,151,4.051086762046907e-06
diag_zscore_asc,0.01,2,2,152,-0.0014278761227615178
diag_zscore_asc,0.01,2,2,153,9.223122106050141e-07
diag_zscore_asc,0.01,2,2,154,-0.009489423504419392
diag_zscore_asc,0.01,2,2,155,-8.071862794167828e-06
diag_zscore_asc,0.01,2,2,156,-0.015746590145909067
diag_zscore_asc,0.01,2,2,157,4.81644383398816e-06
diag_zscore_asc,0.01,2,2,158,4.051255018566735e-06
diag_zscore_asc,0.01,2,2,159,-7.730517609161325e-06
diag_zscore_asc,0.01,2,2,160,-7.066380021569785e-06
diag_zscore_asc,0.01,2,2,161,-3.7348281693994068e-06
diag_zscore_asc,0.01,2,2,162,-5.101546776131727e-06
diag_zscore_asc,0.01,2,2,163,-4.900448402622715e-06
diag_zscore_asc,0.01,2,2,164,4.74297848995775e-07
diag_zscore_asc,0.01,2,2,165,-0.0031412836295885427
diag_zscore_asc,0.01,2,2,166,-4.28799739893293e-06
diag_zscore_asc,0.01,2,2,167,-2.375374606344849e-06
diag_zscore_asc,0.01,2,2,168,-7.531775736424606e-06
diag_zscore_asc,0.01,2,2,169,-7.067267688398715e-06
diag_zscore_asc,0.01,2,2,170,1.684797098278068e-06
diag_zscore_asc,0.01,2,2,171,-2.290041265951004e-06
diag_zscore_asc,0.01,2,2,172,-5.402471288107336e-07
diag_zscore_asc,0.01,2,2,173,-0.013409733192020212
diag_zscore_asc,0.01,2,2,174,-2.458276867400855e-06
diag_zscore_asc,0.01,2,2,175,-5.403161594585981e-06
diag_zscore_asc,0.01,2,2,176,-0.01232508569592028
diag_zscore_asc,0.01,2,2,177,-6.343721906887367e-06
diag_zscore_asc,0.01,2,2,178,-1.0411690709588584e-05
diag_zscore_asc,0.01,2,2,179,-1.0433468560222536e-06
diag_zscore_asc,0.01,2,2,180,-6.343721906887367e-06
diag_zscore_asc,0.01,2,2,181,-2.6548714231466874e-06
diag_zscore_asc,0.01,2,2,182,1.7545398804941215e-06
diag_zscore_asc,0.01,2,2,183,-9.308199878432788e-06
diag_zscore_asc,0.01,2,2,184,-0.008317283642099937
diag_zscore_asc,0.01,2,2,185,-9.215544196194969e-06
diag_zscore_asc,0.01,2,2,186,-0.019734852174224216
diag_zscore_asc,0.01,2,2,187,-0.0047933625265272894
diag_zscore_asc,0.01,2,2,188,-1.3278768165037036e-06
diag_zscore_asc,0.01,2,2,189,-3.0225282898754813e-06
diag_zscore_asc,0.01,2,2,190,1.994159902096726e-06
diag_zscore_asc,0.01,2,2,191,-2.967280124721583e-06
diag_zscore_asc,0.01,2,2,192,1.0974235920002684e-07
diag_zscore_asc,0.01,2,2,193,-9.040631994139403e-07
diag_zscore_asc,0.01,2,2,194,-1.8603641365189105e-06
diag_zscore_asc,0.01,2,2,195,-6.523455340357032e-06
diag_zscore_asc,0.01,2,2,196,-9.48217166296672e-06
diag_zscore_asc,0.01,2,2,197,1.9098697521258146e-06
diag_zscore_asc,0.01,2,2,198,-1.9889557734131813e-06
diag_zscore_asc,0.01,2,2,199,-3.1693061828264035e-06
diag_zscore_asc,0.03,5,5,0,1.4497170013783034e-05
diag_zscore_asc,0.03,5,5,1,8.020331733860075e-06
diag_zscore_asc,0.03,5,5,2,-0.013459177567710867
diag_zscore_asc,0.03,5,5,3,-3.4207754652015865e-05
diag_zscore_asc,0.03,5,5,4,2.238997694803402e-06
diag_zscore_asc,0.03,5,5,5,-6.155192750156857e-06
diag_zscore_asc,0.03,5,5,6,1.4497170013783034e-05
diag_zscore_asc,0.03,5,5,7,3.922932592104189e-06
diag_zscore_asc,0.03,5,5,8,-0.012306530652949732
diag_zscore_asc,0.03,5,5,9,6.279417902987916e-06
diag_zscore_asc,0.03,5,5,10,8.881672329152934e-06
diag_zscore_asc,0.03,5,5,11,2.2400527086574584e-06
diag_zscore_asc,0.03,5,5,12,-0.011709508559761161
diag_zscore_asc,0.03,5,5,13,9.562251761963125e-06
diag_zscore_asc,0.03,5,5,14,9.644891179050319e-07
diag_zscore_asc,0.03,5,5,15,-8.023418558877893e-06
diag_zscore_asc,0.03,5,5,16,2.95231984637212e-06
diag_zscore_asc,0.03,5,5,17,-0.01677739306796866
diag_zscore_asc,0.03,5,5,18,1.1299343896098435e-06
diag_zscore_asc,0.03,5,5,19,2.284420588694047e-06
diag_zscore_asc,0.03,5,5,20,-2.2538097255164757e-07
diag_zscore_asc,0.03,5,5,21,1.3062496691418346e-05
diag_zscore_asc,0.03,5,5,22,-5.756609425588977e-06
diag_zscore_asc,0.03,5,5,23,4.767985956277698e-06
diag_zscore_asc,0.03,5,5,24,2.8046106308465824e-06
diag_zscore_asc,0.03,5,5,25,1.5534697013208643e-06
diag_zscore_asc,0.03,5,5,26,-2.89648596663028e-06
diag_zscore_asc,0.03,5,5,27,4.7248195187421516e-06
diag_zscore_asc,0.03,5,5,28,2.1237231521809008e-05
diag_zscore_asc,0.03,5,5,29,-0.010477319374331273
diag_zscore_asc,0.03,5,5,30,-1.4851257219561376e-06
diag_zscore_asc,0.03,5,5,31,-9.549268725095317e-06
diag_zscore_asc,0.03,5,5,32,2.2322910808725283e-07
diag_zscore_asc,0.03,5,5,33,-1.4747201930731535e-06
diag_zscore_asc,0.03,5,5,34,1.1896521755261347e-05
diag_zscore_asc,0.03,5,5,35,-0.0090905035787614
diag_zscore_asc,0.03,5,5,36,-1.985470953513868e-05
diag_zscore_asc,0.03,5,5,37,-1.4679744708701037e-05
diag_zscore_asc,0.03,5,5,38,-0.018205451659468963
diag_zscore_asc,0.03,5,5,39,-0.008626624556200113
diag_zscore_asc,0.03,5,5,40,-1.3918413060309831e-05
diag_zscore_asc,0.03,5,5,41,-1.5915500625851564e-05
diag_zscore_asc,0.03,5,5,42,5.503000465978403e-06
diag_zscore_asc,0.03,5,5,43,1.1316379641357344e-05
diag_zscore_asc,0.03,5,5,44,-0.008503678865963593
diag_zscore_asc,0.03,5,5,45,5.683557901647873e-06
diag_zscore_asc,0.03,5,5,46,2.302397660969291e-06
diag_zscore_asc,0.03,5,5,47,-0.01107481137864852
diag_zscore_asc,0.03,5,5,48,4.314037141739391e-06
diag_zscore_asc,0.03,5,5,49,-8.174948561645579e-06
diag_zscore_asc,0.03,5,5,50,5.711496669391636e-06
diag_zscore_asc,0.03,5,5,51,-4.520408765529282e-06
diag_zscore_asc,0.03,5,5,52,-0.01598730173373042
diag_zscore_asc,0.03,5,5,53,1.3062496691418346e-05
diag_zscore_asc,0.03,5,5,54,-6.155192750156857e-06
diag_zscore_asc,0.03,5,5,55,-1.5284222172340378e-06
diag_zscore_asc,0.03,5,5,56,2.5805684344959445e-06
diag_zscore_asc,0.03,5,5,57,-0.0152280938932563
diag_zscore_asc,0.03,5,5,58,1.8176988305640407e-06
diag_zscore_asc,0.03,5,5,59,-5.477918421092909e-06
diag_zscore_asc,0.03,5,5,60,-0.007197671234735026
diag_zscore_asc,0.03,5,5,61,-0.014539850445544289
diag_zscore_asc,0.03,5,5,62,-2.93636576316203e-05
diag_zscore_asc,0.03,5,5,63,-1.6935182429733686e-06
diag_zscore_asc,0.03,5,5,64,-2.93636576316203e-05
diag_zscore_asc,0.03,5,5,65,-2.973046139231883e-05
diag_zscore_asc,0.03,5,5,66,1.0323901733499952e-06
diag_zscore_asc,0.03,5,5,67,-3.68626006093109e-05
diag_zscore_asc,0.03,5,5,68,-3.6862596971332096e-05
diag_zscore_asc,0.03,5,5,69,8.075646292127203e-06
diag_zscore_asc,0.03,5,5,70,-1.1318008546368219e-05
diag_zscore_asc,0.03,5,5,71,-3.7644958865712397e-06
diag_zscore_asc,0.03,5,5,72,-0.036613338208553614
diag_zscore_asc,0.03,5,5,73,8.422064638580196e-06
diag_zscore_asc,0.03,5,5,74,2.6186025934293866e-06
diag_zscore_asc,0.03,5,5,75,3.216362529201433e-06
diag_zscore_asc,0.03,5,5,76,-1.591549334989395e-05
diag_zscore_asc,0.03,5,5,77,-1.4263438970374409e-05
diag_zscore_asc,0.03,5,5,78,-0.012014585168799385
diag_zscore_asc,0.03,5,5,79,-1.4747201930731535e-06
diag_zscore_asc,0.03,5,5,80,-7.618404197273776e-06
diag_zscore_asc,0.03,5,5,81,-1.777292254701024e-05
diag_zscore_asc,0.03,5,5,82,-6.19672573520802e-06
diag_zscore_asc,0.03,5,5,83,-5.477918421092909e-06
diag_zscore_asc,0.03,5,5,84,-7.826520231901668e-07
diag_zscore_asc,0.03,5,5,85,-0.008393196498218458
diag_zscore_asc,0.03,5,5,86,-0.011074735087277077
diag_zscore_asc,0.03,5,5,87,3.505986569507513e-06
diag_zscore_asc,0.03,5,5,88,2.855419552361127e-06
diag_zscore_asc,0.03,5,5,89,-1.0002492672356311e-05
diag_zscore_asc,0.03,5,5,90,-0.004331522417032829
diag_zscore_asc,0.03,5,5,91,-1.6603595213382505e-05
diag_zscore_asc,0.03,5,5,92,-0.012418682053976227
diag_zscore_asc,0.03,5,5,93,-1.4263438970374409e-05
diag_zscore_asc,0.03,5,5,94,3.95249662688002e-06
diag_zscore_asc,0.03,5,5,95,8.881672329152934e-06
diag_zscore_asc,0.03,5,5,96,5.6833205235307105e-06
diag_zscore_asc,0.03,5,5,97,-1.133281875809189e-05
diag_zscore_asc,0.03,5,5,98,-5.913184395467397e-06
diag_zscore_asc,0.03,5,5,99,8.099777005554643e-06
diag_zscore_asc,0.03,5,5,100,-0.011536723555764183
diag_zscore_asc,0.03,5,5,101,1.2561203220684547e-05
diag_zscore_asc,0.03,5,5,102,-1.2373949175525922e-05
diag_zscore_asc,0.03,5,5,103,-0.0201843493719025
diag_zscore_asc,0.03,5,5,104,-0.00046268594451248646
diag_zscore_asc,0.03,5,5,105,-1.5437457477673888e-05
diag_zscore_asc,0.03,5,5,106,-1.4851257219561376e-06
diag_zscore_asc,0.03,5,5,107,7.756321792840026e-06
diag_zscore_asc,0.03,5,5,108,-3.5747007132158615e-06
diag_zscore_asc,0.03,5,5,109,3.2386915336246602e-06
diag_zscore_asc,0.03,5,5,110,-1.3427003068500198e-05
diag_zscore_asc,0.03,5,5,111,3.952319275413174e-06
diag_zscore_asc,0.03,5,5,112,-1.0002611816162243e-05
diag_zscore_asc,0.03,5,5,113,-3.6328983696876094e-06
diag_zscore_asc,0.03,5,5,114,1.1673853805405088e-05
diag_zscore_asc,0.03,5,5,115,-1.5906978660495952e-05
diag_zscore_asc,0.03,5,5,116,-0.012781820056261495
diag_zscore_asc,0.03,5,5,117,-1.1414563232392538e-05
diag_zscore_asc,0.03,5,5,118,6.856680556666106e-08
diag_zscore_asc,0.03,5,5,119,-1.5906978660495952e-05
diag_zscore_asc,0.03,5,5,120,8.600623914389871e-06
diag_zscore_asc,0.03,5,5,121,1.2617588254215661e-05
diag_zscore_asc,0.03,5,5,122,-8.023389455047436e-06
diag_zscore_asc,0.03,5,5,123,8.099777005554643e-06
diag_zscore_asc,0.03,5,5,124,-0.013366169267101213
diag_zscore_asc,0.03,5,5,125,-5.913184395467397e-06
diag_zscore_asc,0.03,5,5,126,-0.019948293856941746
diag_zscore_asc,0.03,5,5,127,-0.012416996478350484
diag_zscore_asc,0.03,5,5,128,1.1673853805405088e-05
diag_zscore_asc,0.03,5,5,129,-1.5429176528414246e-05
diag_zscore_asc,0.03,5,5,130,-1.1520751286298037e-06
diag_zscore_asc,0.03,5,5,131,-1.2599246474565007e-05
diag_zscore_asc,0.03,5,5,132,1.3671029591932893e-05
diag_zscore_asc,0.03,5,5,133,2.235900865343865e-06
diag_zscore_asc,0.03,5,5,134,-0.01878097146163782
diag_zscore_asc,0.03,5,5,135,-1.4315896805783268e-05
diag_zscore_asc,0.03,5,5,136,-0.016344163661415223
diag_zscore_asc,0.03,5,5,137,4.693094524554908e-06
diag_zscore_asc,0.03,5,5,138,2.9594111765618436e-06
diag_zscore_asc,0.03,5,5,139,1.1748380529752467e-05
diag_zscore_asc,0.03,5,5,140,-1.7134425434051082e-07
diag_zscore_asc,0.03,5,5,141,-2.3912005417514592e-05
diag_zscore_asc,0.03,5,5,142,7.571979949716479e-06
diag_zscore_asc,0.03,5,5,143,-0.010477319374331273
diag_zscore_asc,0.03,5,5,144,-0.008393196498218458
diag_zscore_asc,0.03,5,5,145,-1.2485071238188539e-05
diag_zscore_asc,0.03,5,5,146,-4.490779247134924e-06
diag_zscore_asc,0.03,5,5,147,1.4355374332808424e-05
diag_zscore_asc,0.03,5,5,148,-6.277161446632817e-06
diag_zscore_asc,0.03,5,5,149,-7.618404197273776e-06
diag_zscore_asc,0.03,5,5,150,-0.008393196498218458
diag_zscore_asc,0.03,5,5,151,2.9755974537692964e-06
diag_zscore_asc,0.03,5,5,152,-0.011536723555764183
diag_zscore_asc,0.03,5,5,153,3.772609488805756e-06
diag_zscore_asc,0.03,5,5,154,-0.016344163661415223
diag_zscore_asc,0.03,5,5,155,-1.3532547200156841e-05
diag_zscore_asc,0.03,5,5,156,-0.0354750792540699
diag_zscore_asc,0.03,5,5,157,1.4673429177491926e-05
diag_zscore_asc,0.03,5,5,158,2.9757657102891244e-06
diag_zscore_asc,0.03,5,5,159,-2.2274696675594896e-05
diag_zscore_asc,0.03,5,5,160,-1.650502599659376e-05
diag_zscore_asc,0.03,5,5,161,-2.623528416734189e-06
diag_zscore_asc,0.03,5,5,162,1.862869794422295e-06
diag_zscore_asc,0.03,5,5,163,5.173487807041965e-07
diag_zscore_asc,0.03,5,5,164,3.6267138057155535e-06
diag_zscore_asc,0.03,5,5,165,-0.0090905035787614
diag_zscore_asc,0.03,5,5,166,2.2322910808725283e-07
diag_zscore_asc,0.03,5,5,167,-3.574454240151681e-06
diag_zscore_asc,0.03,5,5,168,-5.756609425588977e-06
diag_zscore_asc,0.03,5,5,169,-1.650546346354531e-05
diag_zscore_asc,0.03,5,5,170,2.5892431949614547e-06
diag_zscore_asc,0.03,5,5,171,6.448731255659368e-06
diag_zscore_asc,0.03,5,5,172,1.3062496691418346e-05
diag_zscore_asc,0.03,5,5,173,-0.01342546175874304
diag_zscore_asc,0.03,5,5,174,8.099694241536781e-06
diag_zscore_asc,0.03,5,5,175,4.4936405174667016e-06
diag_zscore_asc,0.03,5,5,176,-0.014942015461201663
diag_zscore_asc,0.03,5,5,177,-1.3154967746231705e-06
diag_zscore_asc,0.03,5,5,178,-1.553131551190745e-05
diag_zscore_asc,0.03,5,5,179,1.3670984117197804e-05
diag_zscore_asc,0.03,5,5,180,-1.3154967746231705e-06
diag_zscore_asc,0.03,5,5,181,-4.280530447431374e-06
diag_zscore_asc,0.03,5,5,182,-1.1318008546368219e-05
diag_zscore_asc,0.03,5,5,183,-3.5862685763277113e-06
diag_zscore_asc,0.03,5,5,184,-0.014773195171073894
diag_zscore_asc,0.03,5,5,185,-1.6062813301687129e-06
diag_zscore_asc,0.03,5,5,186,-0.01677739306796866
diag_zscore_asc,0.03,5,5,187,-0.014539850445544289
diag_zscore_asc,0.03,5,5,188,9.490113370702602e-07
diag_zscore_asc,0.03,5,5,189,6.689178007945884e-06
diag_zscore_asc,0.03,5,5,190,1.1299343896098435e-06
diag_zscore_asc,0.03,5,5,191,7.674615517316852e-06
diag_zscore_asc,0.03,5,5,192,2.1255355022731237e-06
diag_zscore_asc,0.03,5,5,193,-1.0287759323546197e-05
