model,group,ratio,k,k_actual,crel_pair,pair_id,attr_dim,delta_target_logit_signed
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-OPP,pair5,P,0.0004310607910156
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-OPP,pair5,Q,-0.0010557174682617
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-OPP,pair6,P,-0.0027322769165039
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-OPP,pair6,Q,-0.0076465606689453
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-OPP,pair7,P,-0.0018558502197265
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-OPP,pair7,Q,-0.0035648345947265
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-OPP,pair8,P,0.006972312927246
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-OPP,pair8,Q,-0.0014019012451171
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-OPP,pair9,P,0.0008831024169921
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-OPP,pair9,Q,-0.0019216537475585
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair0,P,-0.0081138610839843
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair0,Q,-0.0025177001953125
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair1,P,-0.0030717849731445
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair1,Q,0.0171194076538085
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair2,P,-0.0047616958618164
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair2,Q,0.0062551498413085
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair3,P,-0.0389480590820312
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair3,Q,-0.0732154846191406
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair4,P,0.0061502456665039
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair4,Q,0.0195932388305664
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair5,P,0.1675605773925781
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair5,Q,0.0102615356445312
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair6,P,-0.0208625793457031
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair6,Q,-0.0294876098632812
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair7,P,0.0217714309692382
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair7,Q,0.0203714370727539
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair8,P,-0.0219974517822265
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair8,Q,-0.060673713684082
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair9,P,-0.0016031265258789
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-MORE,pair9,Q,-0.0194225311279296
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair0,P,0.0107879638671875
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair0,Q,0.0103740692138671
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair1,P,0.0096197128295898
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair1,Q,0.0098600387573242
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair2,P,-0.0096378326416015
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair2,Q,0.0087270736694335
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair3,P,-0.0538415908813476
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair3,Q,-0.0654945373535156
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair4,P,-0.022247314453125
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair4,Q,-0.014775276184082
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair5,P,0.0245447158813476
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair5,Q,0.0172300338745117
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair6,P,-0.0256843566894531
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair6,Q,0.1436119079589843
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair7,P,0.0131788253784179
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair7,Q,0.0125818252563476
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair8,P,-0.0287590026855468
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair8,Q,-0.0246610641479492
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair9,P,-0.0014505386352539
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,SAME-LESS,pair9,Q,-0.0059070587158203
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair0,P,-0.0129261016845703
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair0,Q,-0.0082674026489257
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair1,P,0.0018539428710937
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair1,Q,0.0234556198120117
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair2,P,-0.0044336318969726
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair2,Q,0.0060653686523437
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair3,P,-0.0404243469238281
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair3,Q,-0.0797386169433593
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair4,P,0.0048303604125976
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair4,Q,0.0155582427978515
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair5,P,0.1004791259765625
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair5,Q,-0.0311431884765625
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair6,P,-0.0217828750610351
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair6,Q,-0.0297021865844726
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair7,P,0.0176362991333007
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair7,Q,0.0184946060180664
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair8,P,-0.0227651596069335
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair8,Q,-0.0562877655029296
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair9,P,-0.0010404586791992
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-MORE,pair9,Q,-0.0158300399780273
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair0,P,0.0055055618286132
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair0,Q,0.0048179626464843
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair1,P,0.0099163055419921
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair1,Q,0.009078025817871
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair2,P,-0.0180082321166992
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair2,Q,0.0026187896728515
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair3,P,-0.0535297393798828
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair3,Q,-0.0664577484130859
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair4,P,-0.0257911682128906
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair4,Q,-0.0178518295288085
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair5,P,0.0170764923095703
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair5,Q,0.0116853713989257
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair6,P,-0.0566415786743164
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair6,Q,0.1106138229370117
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair7,P,0.0131664276123046
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair7,Q,0.0148000717163085
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair8,P,-0.0407695770263671
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair8,Q,-0.0338630676269531
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair9,P,-0.0023317337036132
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,OPP-LESS,pair9,Q,-0.005899429321289
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair0,P,0.0008153915405273
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair0,Q,0.0002508163452148
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair1,P,-0.0015068054199218
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair1,Q,-0.0031490325927734
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair2,P,0.0022087097167968
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair2,Q,-0.0004196166992187
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair3,P,-0.002903938293457
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair3,Q,-0.0043144226074218
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair4,P,0.0048999786376953
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair4,Q,0.0032281875610351
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair5,P,0.0005884170532226
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair5,Q,9.5367431640625e-05
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair6,P,0.0407848358154296
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair6,Q,0.0386924743652343
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair7,P,-0.0010023117065429
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair7,Q,-0.0007219314575195
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair8,P,-0.0118513107299804
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair8,Q,-0.015146255493164
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair9,P,0.002655029296875
gpt-j-6b-fp32,diag_zscore_asc,0.03,14,14,MORE-LESS,pair9,Q,0.0020217895507812
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair0,P,0.0005874633789062
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair0,Q,-0.000990867614746
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair1,P,1.621246337890625e-05
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair1,Q,-0.0014667510986328
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair2,P,-0.0018835067749023
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair2,Q,-0.0017108917236328
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair3,P,-0.000640869140625
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair3,Q,-0.0004749298095703
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair4,P,0.0002012252807617
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair4,Q,0.0004701614379882
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair5,P,-0.0013723373413085
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair5,Q,-0.0021991729736328
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair6,P,-0.0007705688476562
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair6,Q,-0.0012712478637695
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair7,P,-0.0021076202392578
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair7,Q,-0.0017976760864257
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair8,P,0.0002660751342773
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair8,Q,-0.0019941329956054
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair9,P,0.0002021789550781
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-OPP,pair9,Q,-0.0016708374023437
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair0,P,-0.0087308883666992
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair0,Q,-0.0048017501831054
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair1,P,-0.0065546035766601
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair1,Q,-0.0023050308227539
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair2,P,0.0019779205322265
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair2,Q,0.0003738403320312
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair3,P,-0.0002574920654296
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair3,Q,0.003265380859375
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair4,P,0.005075454711914
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair4,Q,0.005223274230957
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair5,P,-0.0135421752929687
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair5,Q,0.001291275024414
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair6,P,-0.0118322372436523
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair6,Q,0.0017375946044921
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair7,P,-0.0034132003784179
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair7,Q,-0.0027008056640625
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair8,P,-0.0054073333740234
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair8,Q,0.0006437301635742
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair9,P,-0.0012769699096679
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-MORE,pair9,Q,0.0031232833862304
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair0,P,0.0040006637573242
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair0,Q,0.0077648162841796
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair1,P,-9.34600830078125e-05
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair1,Q,0.006134033203125
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair2,P,0.0028486251831054
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair2,Q,0.0032806396484375
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair3,P,0.0064697265625
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair3,Q,0.0028953552246093
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair4,P,0.0084619522094726
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair4,Q,0.012521743774414
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair5,P,0.0094118118286132
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair5,Q,0.0091447830200195
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair6,P,0.0005559921264648
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair6,Q,0.0041894912719726
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair7,P,0.0038137435913085
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair7,Q,0.005746841430664
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair8,P,0.0012216567993164
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair8,Q,0.0055885314941406
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair9,P,0.0067253112792968
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,SAME-LESS,pair9,Q,0.0122537612915039
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair0,P,-0.0059928894042968
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair0,Q,-0.0027656555175781
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair1,P,-0.0065135955810546
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair1,Q,-0.0035219192504882
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair2,P,0.0010843276977539
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair2,Q,0.0011777877807617
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair3,P,-0.0003814697265625
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair3,Q,0.0015621185302734
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair4,P,0.0067596435546875
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair4,Q,0.0069808959960937
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair5,P,-0.0146942138671875
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair5,Q,0.0011987686157226
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair6,P,-0.0100927352905273
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair6,Q,0.0026521682739257
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair7,P,-0.0022001266479492
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair7,Q,-0.0007963180541992
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair8,P,-0.0059719085693359
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair8,Q,-0.0002326965332031
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair9,P,0.0023488998413085
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-MORE,pair9,Q,0.0043010711669921
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair0,P,0.0036659240722656
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair0,Q,0.0071735382080078
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair1,P,-0.000497817993164
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair1,Q,0.0046815872192382
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair2,P,0.0007858276367187
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair2,Q,0.0023956298828125
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair3,P,0.0066986083984375
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair3,Q,0.0020437240600585
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair4,P,0.0082406997680664
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair4,Q,0.0112810134887695
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair5,P,0.0097761154174804
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair5,Q,0.010324478149414
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair6,P,-6.29425048828125e-05
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair6,Q,0.0028343200683593
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair7,P,0.0026073455810546
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair7,Q,0.0046024322509765
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair8,P,-0.0002870559692382
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair8,Q,0.0040569305419921
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair9,P,0.0087261199951171
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,OPP-LESS,pair9,Q,0.0128860473632812
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair0,P,0.0012664794921875
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair0,Q,0.0004911422729492
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair1,P,0.0005712509155273
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair1,Q,-0.000472068786621
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair2,P,-0.0005426406860351
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair2,Q,-0.0007829666137695
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair3,P,0.0008125305175781
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair3,Q,0.0004281997680664
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair4,P,0.0005426406860351
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair4,Q,-1.049041748046875e-05
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair5,P,-0.0018033981323242
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair5,Q,-0.001509666442871
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair6,P,0.0002059936523437
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair6,Q,6.29425048828125e-05
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair7,P,-0.001138687133789
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair7,Q,-0.0010871887207031
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair8,P,-0.0041465759277343
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair8,Q,-0.0064125061035156
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair9,P,0.0015163421630859
gpt-j-6b-fp32,diag_rank_asc,0.03,14,14,MORE-LESS,pair9,Q,0.0011758804321289
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair0,P,-0.007338523864746
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair0,Q,0.0026264190673828
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair1,P,0.001530647277832
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair1,Q,-0.008040428161621
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair2,P,-0.0119848251342773
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair2,Q,-0.0110292434692382
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair3,P,-0.0007381439208984
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair3,Q,-0.0078792572021484
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair4,P,-0.011672019958496
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair4,Q,-0.0039920806884765
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair5,P,-0.0045318603515625
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair5,Q,-0.0031919479370117
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair6,P,-0.0132293701171875
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair6,Q,-0.0178346633911132
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair7,P,-0.0061197280883789
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair7,Q,-0.0090618133544921
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair8,P,0.0066299438476562
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair8,Q,0.0001182556152343
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair9,P,-0.0024213790893554
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-OPP,pair9,Q,-0.0025815963745117
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-MORE,pair0,P,0.0070810317993164
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-MORE,pair0,Q,0.0020179748535156
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-MORE,pair1,P,0.0063972473144531
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-MORE,pair1,Q,0.0414104461669921
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-MORE,pair2,P,-0.0287685394287109
gpt-j-6b-fp32,diag_zscore_asc,0.05,23,23,SAME-MORE,pair2,Q,-0.038640022277832
