trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,correct_first_subtoken_id,incorrect_first_subtoken_id,answer_type,prompt
OPP_Q_pair74,OPP,Q,pair74,graikisguk,ventruplouk,simple,complex,4285,6351,attribute_word,"Definitions:
- graikisguk: something that is bold and complex
- ventruplouk is the opposite of graikisguk

Q: Is ventruplouk complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair74,MORE,P,pair74,graikisguk,ventruplouk,ventruplouk,graikisguk,10378,27599,novel_word,"Definitions:
- graikisguk: something that is bold and complex
- ventruplouk is more/greater than graikisguk in all respects

Q: Which is more bold, graikisguk or ventruplouk? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair74,LESS,P,pair74,graikisguk,ventruplouk,graikisguk,ventruplouk,27599,10378,novel_word,"Definitions:
- graikisguk: something that is bold and complex
- ventruplouk is less/smaller than graikisguk in all respects

Q: Which is more bold, graikisguk or ventruplouk? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair74,MORE,Q,pair74,graikisguk,ventruplouk,ventruplouk,graikisguk,10378,27599,novel_word,"Definitions:
- graikisguk: something that is bold and complex
- ventruplouk is more/greater than graikisguk in all respects

Q: Which is more complex, graikisguk or ventruplouk? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair74,LESS,Q,pair74,graikisguk,ventruplouk,graikisguk,ventruplouk,27599,10378,novel_word,"Definitions:
- graikisguk: something that is bold and complex
- ventruplouk is less/smaller than graikisguk in all respects

Q: Which is more complex, graikisguk or ventruplouk? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair75,SAME,P,pair75,punenstut,zunpeingrir,bold,cautious,13939,45778,attribute_word,"Definitions:
- punenstut: something that is bold and complex
- zunpeingrir is the same as punenstut

Q: Is zunpeingrir bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair75,OPP,P,pair75,punenstut,zunpeingrir,cautious,bold,45778,13939,attribute_word,"Definitions:
- punenstut: something that is bold and complex
- zunpeingrir is the opposite of punenstut

Q: Is zunpeingrir bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair75,SAME,Q,pair75,punenstut,zunpeingrir,complex,simple,6351,4285,attribute_word,"Definitions:
- punenstut: something that is bold and complex
- zunpeingrir is the same as punenstut

Q: Is zunpeingrir complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair75,OPP,Q,pair75,punenstut,zunpeingrir,simple,complex,4285,6351,attribute_word,"Definitions:
- punenstut: something that is bold and complex
- zunpeingrir is the opposite of punenstut

Q: Is zunpeingrir complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair75,MORE,P,pair75,punenstut,zunpeingrir,zunpeingrir,punenstut,98175,8310,novel_word,"Definitions:
- punenstut: something that is bold and complex
- zunpeingrir is more/greater than punenstut in all respects

Q: Which is more bold, punenstut or zunpeingrir? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair75,LESS,P,pair75,punenstut,zunpeingrir,punenstut,zunpeingrir,8310,98175,novel_word,"Definitions:
- punenstut: something that is bold and complex
- zunpeingrir is less/smaller than punenstut in all respects

Q: Which is more bold, punenstut or zunpeingrir? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair75,MORE,Q,pair75,punenstut,zunpeingrir,zunpeingrir,punenstut,98175,8310,novel_word,"Definitions:
- punenstut: something that is bold and complex
- zunpeingrir is more/greater than punenstut in all respects

Q: Which is more complex, punenstut or zunpeingrir? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair75,LESS,Q,pair75,punenstut,zunpeingrir,punenstut,zunpeingrir,8310,98175,novel_word,"Definitions:
- punenstut: something that is bold and complex
- zunpeingrir is less/smaller than punenstut in all respects

Q: Which is more complex, punenstut or zunpeingrir? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair76,SAME,P,pair76,busplourtes,wonmourslan,bold,cautious,13939,45778,attribute_word,"Definitions:
- busplourtes: something that is bold and complex
- wonmourslan is the same as busplourtes

Q: Is wonmourslan bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair76,OPP,P,pair76,busplourtes,wonmourslan,cautious,bold,45778,13939,attribute_word,"Definitions:
- busplourtes: something that is bold and complex
- wonmourslan is the opposite of busplourtes

Q: Is wonmourslan bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair76,SAME,Q,pair76,busplourtes,wonmourslan,complex,simple,6351,4285,attribute_word,"Definitions:
- busplourtes: something that is bold and complex
- wonmourslan is the same as busplourtes

Q: Is wonmourslan complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair76,OPP,Q,pair76,busplourtes,wonmourslan,simple,complex,4285,6351,attribute_word,"Definitions:
- busplourtes: something that is bold and complex
- wonmourslan is the opposite of busplourtes

Q: Is wonmourslan complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair76,MORE,P,pair76,busplourtes,wonmourslan,wonmourslan,busplourtes,2765,5828,novel_word,"Definitions:
- busplourtes: something that is bold and complex
- wonmourslan is more/greater than busplourtes in all respects

Q: Which is more bold, busplourtes or wonmourslan? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair76,LESS,P,pair76,busplourtes,wonmourslan,busplourtes,wonmourslan,5828,2765,novel_word,"Definitions:
- busplourtes: something that is bold and complex
- wonmourslan is less/smaller than busplourtes in all respects

Q: Which is more bold, busplourtes or wonmourslan? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair76,MORE,Q,pair76,busplourtes,wonmourslan,wonmourslan,busplourtes,2765,5828,novel_word,"Definitions:
- busplourtes: something that is bold and complex
- wonmourslan is more/greater than busplourtes in all respects

Q: Which is more complex, busplourtes or wonmourslan? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair76,LESS,Q,pair76,busplourtes,wonmourslan,busplourtes,wonmourslan,5828,2765,novel_word,"Definitions:
- busplourtes: something that is bold and complex
- wonmourslan is less/smaller than busplourtes in all respects

Q: Which is more complex, busplourtes or wonmourslan? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair77,SAME,P,pair77,moufuwim,spurzarfei,bold,cautious,13939,45778,attribute_word,"Definitions:
- moufuwim: something that is bold and complex
- spurzarfei is the same as moufuwim

Q: Is spurzarfei bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair77,OPP,P,pair77,moufuwim,spurzarfei,cautious,bold,45778,13939,attribute_word,"Definitions:
- moufuwim: something that is bold and complex
- spurzarfei is the opposite of moufuwim

Q: Is spurzarfei bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair77,SAME,Q,pair77,moufuwim,spurzarfei,complex,simple,6351,4285,attribute_word,"Definitions:
- moufuwim: something that is bold and complex
- spurzarfei is the same as moufuwim

Q: Is spurzarfei complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair77,OPP,Q,pair77,moufuwim,spurzarfei,simple,complex,4285,6351,attribute_word,"Definitions:
- moufuwim: something that is bold and complex
- spurzarfei is the opposite of moufuwim

Q: Is spurzarfei complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair77,MORE,P,pair77,moufuwim,spurzarfei,spurzarfei,moufuwim,59031,53309,novel_word,"Definitions:
- moufuwim: something that is bold and complex
- spurzarfei is more/greater than moufuwim in all respects

Q: Which is more bold, moufuwim or spurzarfei? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair77,LESS,P,pair77,moufuwim,spurzarfei,moufuwim,spurzarfei,53309,59031,novel_word,"Definitions:
- moufuwim: something that is bold and complex
- spurzarfei is less/smaller than moufuwim in all respects

Q: Which is more bold, moufuwim or spurzarfei? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair77,MORE,Q,pair77,moufuwim,spurzarfei,spurzarfei,moufuwim,59031,53309,novel_word,"Definitions:
- moufuwim: something that is bold and complex
- spurzarfei is more/greater than moufuwim in all respects

Q: Which is more complex, moufuwim or spurzarfei? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair77,LESS,Q,pair77,moufuwim,spurzarfei,moufuwim,spurzarfei,53309,59031,novel_word,"Definitions:
- moufuwim: something that is bold and complex
- spurzarfei is less/smaller than moufuwim in all respects

Q: Which is more complex, moufuwim or spurzarfei? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair78,SAME,P,pair78,treisfolgar,zenoulnir,bold,cautious,13939,45778,attribute_word,"Definitions:
- treisfolgar: something that is bold and complex
- zenoulnir is the same as treisfolgar

Q: Is zenoulnir bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair78,OPP,P,pair78,treisfolgar,zenoulnir,cautious,bold,45778,13939,attribute_word,"Definitions:
- treisfolgar: something that is bold and complex
- zenoulnir is the opposite of treisfolgar

Q: Is zenoulnir bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair78,SAME,Q,pair78,treisfolgar,zenoulnir,complex,simple,6351,4285,attribute_word,"Definitions:
- treisfolgar: something that is bold and complex
- zenoulnir is the same as treisfolgar

Q: Is zenoulnir complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair78,OPP,Q,pair78,treisfolgar,zenoulnir,simple,complex,4285,6351,attribute_word,"Definitions:
- treisfolgar: something that is bold and complex
- zenoulnir is the opposite of treisfolgar

Q: Is zenoulnir complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair78,MORE,P,pair78,treisfolgar,zenoulnir,zenoulnir,treisfolgar,53462,4258,novel_word,"Definitions:
- treisfolgar: something that is bold and complex
- zenoulnir is more/greater than treisfolgar in all respects

Q: Which is more bold, treisfolgar or zenoulnir? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair78,LESS,P,pair78,treisfolgar,zenoulnir,treisfolgar,zenoulnir,4258,53462,novel_word,"Definitions:
- treisfolgar: something that is bold and complex
- zenoulnir is less/smaller than treisfolgar in all respects

Q: Which is more bold, treisfolgar or zenoulnir? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair78,MORE,Q,pair78,treisfolgar,zenoulnir,zenoulnir,treisfolgar,53462,4258,novel_word,"Definitions:
- treisfolgar: something that is bold and complex
- zenoulnir is more/greater than treisfolgar in all respects

Q: Which is more complex, treisfolgar or zenoulnir? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair78,LESS,Q,pair78,treisfolgar,zenoulnir,treisfolgar,zenoulnir,4258,53462,novel_word,"Definitions:
- treisfolgar: something that is bold and complex
- zenoulnir is less/smaller than treisfolgar in all respects

Q: Which is more complex, treisfolgar or zenoulnir? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair79,SAME,P,pair79,zalpeispok,vilwoustein,bold,cautious,13939,45778,attribute_word,"Definitions:
- zalpeispok: something that is bold and complex
- vilwoustein is the same as zalpeispok

Q: Is vilwoustein bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair79,OPP,P,pair79,zalpeispok,vilwoustein,cautious,bold,45778,13939,attribute_word,"Definitions:
- zalpeispok: something that is bold and complex
- vilwoustein is the opposite of zalpeispok

Q: Is vilwoustein bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair79,SAME,Q,pair79,zalpeispok,vilwoustein,complex,simple,6351,4285,attribute_word,"Definitions:
- zalpeispok: something that is bold and complex
- vilwoustein is the same as zalpeispok

Q: Is vilwoustein complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair79,OPP,Q,pair79,zalpeispok,vilwoustein,simple,complex,4285,6351,attribute_word,"Definitions:
- zalpeispok: something that is bold and complex
- vilwoustein is the opposite of zalpeispok

Q: Is vilwoustein complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair79,MORE,P,pair79,zalpeispok,vilwoustein,vilwoustein,zalpeispok,25801,65558,novel_word,"Definitions:
- zalpeispok: something that is bold and complex
- vilwoustein is more/greater than zalpeispok in all respects

Q: Which is more bold, zalpeispok or vilwoustein? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair79,LESS,P,pair79,zalpeispok,vilwoustein,zalpeispok,vilwoustein,65558,25801,novel_word,"Definitions:
- zalpeispok: something that is bold and complex
- vilwoustein is less/smaller than zalpeispok in all respects

Q: Which is more bold, zalpeispok or vilwoustein? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair79,MORE,Q,pair79,zalpeispok,vilwoustein,vilwoustein,zalpeispok,25801,65558,novel_word,"Definitions:
- zalpeispok: something that is bold and complex
- vilwoustein is more/greater than zalpeispok in all respects

Q: Which is more complex, zalpeispok or vilwoustein? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair79,LESS,Q,pair79,zalpeispok,vilwoustein,zalpeispok,vilwoustein,65558,25801,novel_word,"Definitions:
- zalpeispok: something that is bold and complex
- vilwoustein is less/smaller than zalpeispok in all respects

Q: Which is more complex, zalpeispok or vilwoustein? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair80,SAME,P,pair80,pletrongul,torbrotom,bold,cautious,13939,45778,attribute_word,"Definitions:
- pletrongul: something that is bold and complex
- torbrotom is the same as pletrongul

Q: Is torbrotom bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair80,OPP,P,pair80,pletrongul,torbrotom,cautious,bold,45778,13939,attribute_word,"Definitions:
- pletrongul: something that is bold and complex
- torbrotom is the opposite of pletrongul

Q: Is torbrotom bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair80,SAME,Q,pair80,pletrongul,torbrotom,complex,simple,6351,4285,attribute_word,"Definitions:
- pletrongul: something that is bold and complex
- torbrotom is the same as pletrongul

Q: Is torbrotom complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair80,OPP,Q,pair80,pletrongul,torbrotom,simple,complex,4285,6351,attribute_word,"Definitions:
- pletrongul: something that is bold and complex
- torbrotom is the opposite of pletrongul

Q: Is torbrotom complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair80,MORE,P,pair80,pletrongul,torbrotom,torbrotom,pletrongul,5683,7100,novel_word,"Definitions:
- pletrongul: something that is bold and complex
- torbrotom is more/greater than pletrongul in all respects

Q: Which is more bold, pletrongul or torbrotom? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair80,LESS,P,pair80,pletrongul,torbrotom,pletrongul,torbrotom,7100,5683,novel_word,"Definitions:
- pletrongul: something that is bold and complex
- torbrotom is less/smaller than pletrongul in all respects

Q: Which is more bold, pletrongul or torbrotom? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair80,MORE,Q,pair80,pletrongul,torbrotom,torbrotom,pletrongul,5683,7100,novel_word,"Definitions:
- pletrongul: something that is bold and complex
- torbrotom is more/greater than pletrongul in all respects

Q: Which is more complex, pletrongul or torbrotom? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair80,LESS,Q,pair80,pletrongul,torbrotom,pletrongul,torbrotom,7100,5683,novel_word,"Definitions:
- pletrongul: something that is bold and complex
- torbrotom is less/smaller than pletrongul in all respects

Q: Which is more complex, pletrongul or torbrotom? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair81,SAME,P,pair81,tusplukrait,karveinkran,bold,cautious,13939,45778,attribute_word,"Definitions:
- tusplukrait: something that is bold and complex
- karveinkran is the same as tusplukrait

Q: Is karveinkran bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair81,OPP,P,pair81,tusplukrait,karveinkran,cautious,bold,45778,13939,attribute_word,"Definitions:
- tusplukrait: something that is bold and complex
- karveinkran is the opposite of tusplukrait

Q: Is karveinkran bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair81,SAME,Q,pair81,tusplukrait,karveinkran,complex,simple,6351,4285,attribute_word,"Definitions:
- tusplukrait: something that is bold and complex
- karveinkran is the same as tusplukrait

Q: Is karveinkran complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair81,OPP,Q,pair81,tusplukrait,karveinkran,simple,complex,4285,6351,attribute_word,"Definitions:
- tusplukrait: something that is bold and complex
- karveinkran is the opposite of tusplukrait

Q: Is karveinkran complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair81,MORE,P,pair81,tusplukrait,karveinkran,karveinkran,tusplukrait,23425,40684,novel_word,"Definitions:
- tusplukrait: something that is bold and complex
- karveinkran is more/greater than tusplukrait in all respects

Q: Which is more bold, tusplukrait or karveinkran? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair81,LESS,P,pair81,tusplukrait,karveinkran,tusplukrait,karveinkran,40684,23425,novel_word,"Definitions:
- tusplukrait: something that is bold and complex
- karveinkran is less/smaller than tusplukrait in all respects

Q: Which is more bold, tusplukrait or karveinkran? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair81,MORE,Q,pair81,tusplukrait,karveinkran,karveinkran,tusplukrait,23425,40684,novel_word,"Definitions:
- tusplukrait: something that is bold and complex
- karveinkran is more/greater than tusplukrait in all respects

Q: Which is more complex, tusplukrait or karveinkran? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair81,LESS,Q,pair81,tusplukrait,karveinkran,tusplukrait,karveinkran,40684,23425,novel_word,"Definitions:
- tusplukrait: something that is bold and complex
- karveinkran is less/smaller than tusplukrait in all respects

Q: Which is more complex, tusplukrait or karveinkran? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair82,SAME,P,pair82,keinfekei,borprunteis,bold,cautious,13939,45778,attribute_word,"Definitions:
- keinfekei: something that is bold and complex
- borprunteis is the same as keinfekei

Q: Is borprunteis bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair82,OPP,P,pair82,keinfekei,borprunteis,cautious,bold,45778,13939,attribute_word,"Definitions:
- keinfekei: something that is bold and complex
- borprunteis is the opposite of keinfekei

Q: Is borprunteis bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair82,SAME,Q,pair82,keinfekei,borprunteis,complex,simple,6351,4285,attribute_word,"Definitions:
- keinfekei: something that is bold and complex
- borprunteis is the same as keinfekei

Q: Is borprunteis complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair82,OPP,Q,pair82,keinfekei,borprunteis,simple,complex,4285,6351,attribute_word,"Definitions:
- keinfekei: something that is bold and complex
- borprunteis is the opposite of keinfekei

Q: Is borprunteis complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair82,MORE,P,pair82,keinfekei,borprunteis,borprunteis,keinfekei,31632,48803,novel_word,"Definitions:
- keinfekei: something that is bold and complex
- borprunteis is more/greater than keinfekei in all respects

Q: Which is more bold, keinfekei or borprunteis? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair82,LESS,P,pair82,keinfekei,borprunteis,keinfekei,borprunteis,48803,31632,novel_word,"Definitions:
- keinfekei: something that is bold and complex
- borprunteis is less/smaller than keinfekei in all respects

Q: Which is more bold, keinfekei or borprunteis? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair82,MORE,Q,pair82,keinfekei,borprunteis,borprunteis,keinfekei,31632,48803,novel_word,"Definitions:
- keinfekei: something that is bold and complex
- borprunteis is more/greater than keinfekei in all respects

Q: Which is more complex, keinfekei or borprunteis? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair82,LESS,Q,pair82,keinfekei,borprunteis,keinfekei,borprunteis,48803,31632,novel_word,"Definitions:
- keinfekei: something that is bold and complex
- borprunteis is less/smaller than keinfekei in all respects

Q: Which is more complex, keinfekei or borprunteis? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair83,SAME,P,pair83,reintrulwi,wenpispeim,bold,cautious,13939,45778,attribute_word,"Definitions:
- reintrulwi: something that is bold and complex
- wenpispeim is the same as reintrulwi

Q: Is wenpispeim bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair83,OPP,P,pair83,reintrulwi,wenpispeim,cautious,bold,45778,13939,attribute_word,"Definitions:
- reintrulwi: something that is bold and complex
- wenpispeim is the opposite of reintrulwi

Q: Is wenpispeim bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair83,SAME,Q,pair83,reintrulwi,wenpispeim,complex,simple,6351,4285,attribute_word,"Definitions:
- reintrulwi: something that is bold and complex
- wenpispeim is the same as reintrulwi

Q: Is wenpispeim complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair83,OPP,Q,pair83,reintrulwi,wenpispeim,simple,complex,4285,6351,attribute_word,"Definitions:
- reintrulwi: something that is bold and complex
- wenpispeim is the opposite of reintrulwi

Q: Is wenpispeim complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair83,MORE,P,pair83,reintrulwi,wenpispeim,wenpispeim,reintrulwi,37357,15244,novel_word,"Definitions:
- reintrulwi: something that is bold and complex
- wenpispeim is more/greater than reintrulwi in all respects

Q: Which is more bold, reintrulwi or wenpispeim? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair83,LESS,P,pair83,reintrulwi,wenpispeim,reintrulwi,wenpispeim,15244,37357,novel_word,"Definitions:
- reintrulwi: something that is bold and complex
- wenpispeim is less/smaller than reintrulwi in all respects

Q: Which is more bold, reintrulwi or wenpispeim? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair83,MORE,Q,pair83,reintrulwi,wenpispeim,wenpispeim,reintrulwi,37357,15244,novel_word,"Definitions:
- reintrulwi: something that is bold and complex
- wenpispeim is more/greater than reintrulwi in all respects

Q: Which is more complex, reintrulwi or wenpispeim? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair83,LESS,Q,pair83,reintrulwi,wenpispeim,reintrulwi,wenpispeim,15244,37357,novel_word,"Definitions:
- reintrulwi: something that is bold and complex
- wenpispeim is less/smaller than reintrulwi in all respects

Q: Which is more complex, reintrulwi or wenpispeim? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair84,SAME,P,pair84,werloupok,nibroukron,bold,cautious,13939,45778,attribute_word,"Definitions:
- werloupok: something that is bold and complex
- nibroukron is the same as werloupok

Q: Is nibroukron bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair84,OPP,P,pair84,werloupok,nibroukron,cautious,bold,45778,13939,attribute_word,"Definitions:
- werloupok: something that is bold and complex
- nibroukron is the opposite of werloupok

Q: Is nibroukron bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair84,SAME,Q,pair84,werloupok,nibroukron,complex,simple,6351,4285,attribute_word,"Definitions:
- werloupok: something that is bold and complex
- nibroukron is the same as werloupok

Q: Is nibroukron complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair84,OPP,Q,pair84,werloupok,nibroukron,simple,complex,4285,6351,attribute_word,"Definitions:
- werloupok: something that is bold and complex
- nibroukron is the opposite of werloupok

Q: Is nibroukron complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair84,MORE,P,pair84,werloupok,nibroukron,nibroukron,werloupok,30285,7060,novel_word,"Definitions:
- werloupok: something that is bold and complex
- nibroukron is more/greater than werloupok in all respects

Q: Which is more bold, werloupok or nibroukron? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair84,LESS,P,pair84,werloupok,nibroukron,werloupok,nibroukron,7060,30285,novel_word,"Definitions:
- werloupok: something that is bold and complex
- nibroukron is less/smaller than werloupok in all respects

Q: Which is more bold, werloupok or nibroukron? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair84,MORE,Q,pair84,werloupok,nibroukron,nibroukron,werloupok,30285,7060,novel_word,"Definitions:
- werloupok: something that is bold and complex
- nibroukron is more/greater than werloupok in all respects

Q: Which is more complex, werloupok or nibroukron? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair84,LESS,Q,pair84,werloupok,nibroukron,werloupok,nibroukron,7060,30285,novel_word,"Definitions:
- werloupok: something that is bold and complex
- nibroukron is less/smaller than werloupok in all respects

Q: Which is more complex, werloupok or nibroukron? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair85,SAME,P,pair85,breinulde,tousweinmu,bold,cautious,13939,45778,attribute_word,"Definitions:
- breinulde: something that is bold and complex
- tousweinmu is the same as breinulde

Q: Is tousweinmu bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair85,OPP,P,pair85,breinulde,tousweinmu,cautious,bold,45778,13939,attribute_word,"Definitions:
- breinulde: something that is bold and complex
- tousweinmu is the opposite of breinulde

Q: Is tousweinmu bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair85,SAME,Q,pair85,breinulde,tousweinmu,complex,simple,6351,4285,attribute_word,"Definitions:
- breinulde: something that is bold and complex
- tousweinmu is the same as breinulde

Q: Is tousweinmu complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair85,OPP,Q,pair85,breinulde,tousweinmu,simple,complex,4285,6351,attribute_word,"Definitions:
- breinulde: something that is bold and complex
- tousweinmu is the opposite of breinulde

Q: Is tousweinmu complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair85,MORE,P,pair85,breinulde,tousweinmu,tousweinmu,breinulde,25642,5282,novel_word,"Definitions:
- breinulde: something that is bold and complex
- tousweinmu is more/greater than breinulde in all respects

Q: Which is more bold, breinulde or tousweinmu? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair85,LESS,P,pair85,breinulde,tousweinmu,breinulde,tousweinmu,5282,25642,novel_word,"Definitions:
- breinulde: something that is bold and complex
- tousweinmu is less/smaller than breinulde in all respects

Q: Which is more bold, breinulde or tousweinmu? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair85,MORE,Q,pair85,breinulde,tousweinmu,tousweinmu,breinulde,25642,5282,novel_word,"Definitions:
- breinulde: something that is bold and complex
- tousweinmu is more/greater than breinulde in all respects

Q: Which is more complex, breinulde or tousweinmu? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair85,LESS,Q,pair85,breinulde,tousweinmu,breinulde,tousweinmu,5282,25642,novel_word,"Definitions:
- breinulde: something that is bold and complex
- tousweinmu is less/smaller than breinulde in all respects

Q: Which is more complex, breinulde or tousweinmu? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair86,SAME,P,pair86,planflewik,rispounzek,bold,cautious,13939,45778,attribute_word,"Definitions:
- planflewik: something that is bold and complex
- rispounzek is the same as planflewik

Q: Is rispounzek bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair86,OPP,P,pair86,planflewik,rispounzek,cautious,bold,45778,13939,attribute_word,"Definitions:
- planflewik: something that is bold and complex
- rispounzek is the opposite of planflewik

Q: Is rispounzek bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair86,SAME,Q,pair86,planflewik,rispounzek,complex,simple,6351,4285,attribute_word,"Definitions:
- planflewik: something that is bold and complex
- rispounzek is the same as planflewik

Q: Is rispounzek complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair86,OPP,Q,pair86,planflewik,rispounzek,simple,complex,4285,6351,attribute_word,"Definitions:
- planflewik: something that is bold and complex
- rispounzek is the opposite of planflewik

Q: Is rispounzek complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair86,MORE,P,pair86,planflewik,rispounzek,rispounzek,planflewik,9824,3119,novel_word,"Definitions:
- planflewik: something that is bold and complex
- rispounzek is more/greater than planflewik in all respects

Q: Which is more bold, planflewik or rispounzek? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair86,LESS,P,pair86,planflewik,rispounzek,planflewik,rispounzek,3119,9824,novel_word,"Definitions:
- planflewik: something that is bold and complex
- rispounzek is less/smaller than planflewik in all respects

Q: Which is more bold, planflewik or rispounzek? (Answer EXACTLY ONE WORD)
A:"
